Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.0413139294145541, 0.715806844323992, 9.66666666666667
0.272233342994074, 0.715828020297498, 10.6333333333333
0.595674523225146, 0.727775520289656, 11.6333333333333
0.674987040697911, 0.727775520289656, 11.9
0.704386163249611, 0.727797014664207, 11.8
0.696801497487675, 0.724914714885827, 11.2666666666667
0.70890879229754, 0.724914714885827, 11.7333333333333
0.710329529042132, 0.724914714885827, 12.4333333333333
0.711016283039408, 0.725950585264467, 12.5333333333333
0.711427021940973, 0.725028952490716, 12.2666666666667




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.152685410245192, 0.814559883633791, 9.56666666666667
0.461891590585342, 0.81854911959138, 11.0333333333333
0.483088072817488, 0.844951595075166, 11.2333333333333
0.579847493729205, 0.844951595075166, 11.4333333333333
0.648653013456868, 0.844976180384385, 11.7666666666667
0.682446899994491, 0.830380488066711, 11.5333333333333
0.694810310001075, 0.819361827505495, 11.5
0.726910914969119, 0.839257027492079, 11.9333333333333
0.762271257307075, 0.959308667767856, 12.3333333333333
0.773051934331941, 0.959308667767856, 12.4666666666667




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.0745904805105522, 0.860851828027416, 10.5333333333333
0.481499428755187, 0.915602182305568, 11.1
0.749304160845259, 0.983745543847181, 11.8666666666667
0.769110477922586, 0.983745543847181, 11.3666666666667
0.852026560990406, 0.983247610152166, 11.5333333333333
0.869761004210646, 0.983266395983805, 11.8666666666667
0.889179377546604, 0.983266395983805, 11.4666666666667
0.895059498091541, 0.983266395983805, 11.7
0.898271346341074, 0.983717352862784, 11.3333333333333
0.890258168778423, 0.922469998877569, 11.0666666666667




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.104796412330066, 0.934889759350621, 9.7
0.604906554732347, 0.981595721364133, 10.7666666666667
0.76747228691601, 0.980733228473567, 11.1333333333333
0.801716397292406, 0.993676134279286, 11.6666666666667
0.844284438964292, 0.993742513409113, 12.1333333333333
0.829748306613317, 0.992794618739703, 11.7666666666667
0.825291412194479, 0.996743216692977, 12.3333333333333
0.793166301449625, 0.941517167012821, 12.1666666666667
0.821458931015753, 0.941571368101049, 12.4333333333333
0.810208005459618, 0.94101142558336, 12.5




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.154861505652467, 0.966683469034004, 10.5333333333333
0.54135143409301, 0.967858900160702, 11.5333333333333
0.744103374589334, 0.9681645376173, 11.7333333333333
0.808857503562109, 0.968460996286201, 12.0
0.816607589297644, 0.985909018627849, 12.0
0.840249079228034, 0.9858713564207, 12.1333333333333
0.907116007721773, 0.9858713564207, 12.8
0.935600370093158, 0.996448483570721, 12.8
0.945275078876533, 0.996419965173515, 12.7
0.955867390663687, 0.996419965173515, 12.7333333333333




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.125208239455579, 0.965250628702213, 10.6
0.595836660403226, 0.994491926020555, 12.8333333333333
0.856747731323088, 0.994491926020555, 13.5333333333333
0.898753077523968, 0.995080428820282, 13.4333333333333
0.902361267768611, 0.994994981552595, 13.3
0.895275123737789, 0.994994981552595, 13.0666666666667
0.896867571828829, 0.994994981552595, 12.8
0.941269833340604, 0.995004475367334, 13.0333333333333
0.92586046179177, 0.998646607430056, 12.7
0.941527397169698, 0.998684708588653, 13.1333333333333




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.0499280299238318, 0.688811363946059, 10.3
0.396938745752018, 0.689909933918285, 10.7333333333333
0.571582571574395, 0.689909933918285, 11.1
0.613142764318551, 0.689909933918285, 11.6333333333333
0.607129885458612, 0.689909933918285, 11.6333333333333
0.653805928769089, 0.689909933918285, 11.8666666666667
0.676118124733726, 0.691276813094562, 11.7333333333333
0.677077512213096, 0.69056573205105, 11.7
0.688376612858927, 0.696541420661482, 11.8
0.687617309076138, 0.696541420661482, 11.6666666666667




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.0446787768761031, 0.443382739039443, 9.16666666666667
0.267343837996824, 0.871544879664782, 9.03333333333333
0.384066068541317, 0.875826686239438, 9.06666666666667
0.577282647146583, 0.877020844460598, 9.5
0.708665929678823, 0.877020844460598, 10.0333333333333
0.732927300089169, 0.912365558710661, 10.0
0.829721948010715, 0.912365558710661, 10.4
0.86303218701289, 0.912365558710661, 10.8333333333333
0.876320459286403, 0.911242192647094, 10.9666666666667
0.875901967108171, 0.911242192647094, 11.0333333333333




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.118764907098864, 0.769939946259135, 10.8333333333333
0.538252243598563, 0.820095481006074, 12.2666666666667
0.633648291290852, 0.782773100735794, 13.0
0.690425763039446, 0.819170536807327, 13.4666666666667
0.751692194485095, 0.853463563266238, 13.4666666666667
0.758351041067707, 0.997076074192056, 13.8
0.746827126342265, 0.853860570758472, 13.7333333333333
0.759283418939226, 0.853860570758472, 13.9
0.75463998029083, 0.853860570758472, 14.0666666666667
0.760115036229102, 0.853860570758472, 13.9333333333333




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.0849873086232324, 0.802227549608517, 9.9
0.440228105378684, 0.83467439360429, 11.3
0.591547932611825, 0.834739237729728, 11.8333333333333
0.673764098191828, 0.834739237729728, 11.7666666666667
0.758944858028799, 0.967275651595072, 12.2666666666667
0.804835250233477, 0.967942247217522, 12.6333333333333
0.797482879464824, 0.967942247217522, 12.3333333333333
