Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.0830525237836143, 0.612630810462811, 10.3666666666667
0.0200440636587405, 0.426045917218904, 8.86666666666667
0.16022937192003, 0.616569140200472, 10.6666666666667
0.0258988521919227, 0.426431046647089, 7.53333333333333
0.102105139070587, 0.612630810462811, 9.33333333333333
0.0342709784283297, 0.426431046647089, 9.2
0.185925909521878, 0.642318686191123, 9.6
0.0150045558662224, 0.447875130586993, 8.63333333333333
0.28620919146437, 0.61341666029832, 9.96666666666667
6.09702163578669e-14, 6.24948404193639e-14, 8.03333333333333


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.158015462988959, 0.799315048105676, 10.1333333333333
5.76715203259322e-06, 0.000111210959975773, 8.1
0.106095725207681, 0.50292068823933, 13.2
5.75376694666636e-06, 0.000111200416728793, 5.73333333333333
0.0857599681249905, 0.502941238513234, 12.6666666666667
1.3167131195999e-05, 0.000111200416728793, 6.03333333333333
0.0959462384043211, 0.502941238513234, 12.7
1.72939338265127e-05, 0.000111877001105789, 6.3
0.023184878615303, 0.502941238513234, 12.0333333333333
5.25159556620706e-05, 0.000111877001105789, 6.83333333333333


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.0275263599693049, 0.399726689072009, 9.8
0.0143808585390072, 0.426311490203753, 8.9
0.0340160995549686, 0.15841387110413, 9.5
6.68680401267678e-07, 8.24906850513951e-07, 10.5666666666667
0.0605096265501068, 0.0763005376652467, 8.66666666666667
7.9113267219679e-07, 8.24906850513951e-07, 11.7666666666667
0.059654606206056, 0.0606240956183294, 8.5
8.00390532116201e-07, 8.19590444809135e-07, 11.5666666666667
0.0596739343550588, 0.0606539454334909, 8.6
8.03887038594357e-07, 8.19590444809135e-07, 11.4333333333333


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.0605150783537023, 0.741882569385686, 9.5
0.00244303058950037, 0.0244165247725914, 9.66666666666667
0.0790235911262967, 0.396707819284701, 9.26666666666667
0.00176197545102645, 0.0284420082332859, 10.2333333333333
0.0170512361621954, 0.511336936977497, 9.06666666666667
0.013237968783197, 0.0284466552848746, 10.0
0.0340987242570088, 0.511399517862274, 9.03333333333333
0.00826396690135783, 0.0284420082332859, 8.9
0.0340996140814764, 0.511399517862274, 9.56666666666667
0.00691294660534213, 0.0284420082332859, 8.66666666666667


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.163933106276958, 0.879566483697622, 10.4333333333333
3.43899014984172e-07, 7.8073214861388e-06, 8.26666666666667
0.214213153169595, 0.732381154059787, 8.76666666666667
5.20488162219548e-07, 7.8073214861388e-06, 10.8666666666667
0.238001639261555, 0.758619276142327, 8.3
5.20488099750145e-07, 7.8073214861388e-06, 10.8333333333333
0.185084387118035, 0.758619276142327, 8.23333333333333
1.13835528560499e-06, 7.80756284207501e-06, 11.0666666666667
0.0677304664013596, 0.732150611037568, 7.83333333333333
3.03456867049347e-06, 7.81480664344802e-06, 11.5333333333333


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.137569273662392, 0.988595786193236, 10.9
1.17399679532759e-06, 3.12114385541594e-05, 7.76666666666667
0.138354808618994, 0.341883571321523, 11.2666666666667
3.12125675140409e-06, 3.12114385541594e-05, 7.9
0.0455179279262264, 0.341883571321523, 9.4
6.02238727286332e-06, 3.12114385541594e-05, 7.8
0.0458082842580385, 0.341883571321523, 11.1
8.85018361135051e-06, 3.12114385541594e-05, 7.5
0.0349341874767979, 0.341883571321523, 11.5666666666667
1.16779833407036e-05, 3.12114385541594e-05, 7.5


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.0265054072159014, 0.170432337495229, 10.3666666666667
0.0128440343845417, 0.189038620916698, 9.4
0.0511360011387255, 0.1768773656807, 8.53333333333333
0.0231488941862452, 0.484247000891129, 10.9666666666667
0.0578350316253344, 0.362254487925924, 7.73333333333333
0.048424727647809, 0.484247000891129, 11.3
0.0228935371814382, 0.13736122307461, 7.33333333333333
0.0484247323142124, 0.484247000891129, 11.2
0.0320509520528919, 0.13736122307461, 7.46666666666667
0.0484247323142124, 0.484247000891129, 11.2


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.129351572661417, 0.999828351882873, 9.86666666666667
0.000423859241319999, 0.0127111097520125, 7.93333333333333
0.0439039763419467, 0.205668434673739, 9.0
0.000437275755649856, 0.0131090040461897, 11.0
0.0357532536500998, 0.0937609536508022, 8.5
0.000437394208717924, 0.0131090040461897, 11.7666666666667
0.0468949656474713, 0.0937609536508022, 9.0
0.000437134063374306, 0.0131090040461897, 11.0
0.0540367330136583, 0.200912345451283, 9.0
0.000874055921990096, 0.0131090040461897, 10.7666666666667


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.16656934317374, 0.986700224157993, 10.1
7.62218398444821e-07, 1.14291522342725e-05, 9.0
0.19257387769564, 0.695942452859454, 13.2
1.86725358209315e-06, 1.15298804059356e-05, 7.96666666666667
0.0432060773392443, 0.678900623430608, 11.9333333333333
6.74023217102038e-06, 1.15302232117816e-05, 8.06666666666667
0.0431467389482747, 0.678900623430608, 11.6
7.14419384572565e-06, 2.79715227392377e-05, 8.26666666666667
0.0367688864539708, 0.500593136725914, 11.5666666666667
6.66800578549299e-06, 1.24150249848396e-05, 8.16666666666667


Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.075478167526905, 0.52141147574704, 9.7
