Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.077637171891012, 0.844632044635629, 10.2
0.452468779875153, 0.845763250295218, 11.36
0.567438806664209, 0.95153757840891, 12.84
0.65540682600048, 0.990173197930943, 13.32
0.630905256390359, 0.932943785304276, 13.42
0.657190427421649, 0.932943785304276, 12.94
0.705548759903724, 0.989039499572764, 12.98
0.721479786293716, 0.989039499572764, 12.74
0.736228294656601, 0.988180557321528, 12.9
0.636673321753022, 0.988822340848556, 12.92




