Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.0965150836254759, 0.960945166902449, 9.92
0.539528035412635, 0.960945166902449, 12.38
0.690017093452841, 0.999304035809915, 12.92
0.741965812961088, 0.99870375965856, 13.04
0.718307796317797, 0.99870375965856, 13.04
0.715510631588907, 0.998741862779614, 12.74
0.770068940287466, 0.987454284473739, 12.96
0.76086776860464, 0.991554107981315, 13.06
0.72790319025379, 0.997152169951203, 13.08
0.805240975668589, 0.987529719023331, 13.38




