Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.0674817587502849, 0.653566575876369, 9.74
0.389513815944514, 0.981642615530341, 11.72
0.464497867174902, 0.981773929922443, 11.96
0.605195522321832, 0.986144436761396, 12.26
0.657923745467732, 0.986219781248533, 12.28
0.683816717714844, 0.986219781248533, 12.14
0.682973339215586, 0.988331531473902, 12.06
0.660960007383697, 0.988331531473902, 11.88
0.640508505673551, 0.983811325638397, 12.08
0.692719272421071, 0.983811325638397, 11.74




