Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.110801895762057, 0.807860822132649, 10.1666666666667
0.40553681164093, 0.973922987756064, 10.1333333333333
0.517472253243748, 0.973922987756064, 10.6333333333333
0.655411288233359, 0.973960238908068, 11.4333333333333
0.689411439175191, 0.994008069838362, 11.7333333333333
0.672406840557824, 0.993202113677179, 11.9666666666667
0.696962770377826, 0.974752129098702, 11.8666666666667
0.784736821382518, 0.974752129098702, 12.2333333333333
0.756885788713153, 0.974537795764765, 12.2
0.7788160072751, 0.992576718103632, 12.4




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.095762062281002, 0.913991376282849, 9.96666666666667
0.38337910504159, 0.923596935427613, 11.7333333333333
0.614853273182413, 0.983830121163012, 12.5
0.721477875492047, 0.983839519046511, 12.5333333333333
0.689962124955878, 0.984130893512118, 12.6666666666667
0.72497241531027, 0.98865242047696, 12.8333333333333
0.811797819646586, 0.993192635341327, 13.0333333333333
0.854384526761817, 0.993268464307632, 12.9333333333333
0.854755944343802, 0.993875283641323, 13.2666666666667
0.866881602302354, 0.993268464307632, 13.5




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.0828097647220745, 0.760637225003823, 10.5333333333333
0.285165005089085, 0.761472621158329, 11.0666666666667
0.418715380522226, 0.892963000689339, 11.2
0.583038046190385, 0.893100816913733, 11.3
0.647656346897856, 0.940975310552994, 11.1666666666667
0.625418620386697, 0.96608236761705, 11.0
0.706209872768538, 0.978318135529862, 11.1333333333333
0.731302030931714, 0.978318135529862, 11.4333333333333
0.722235483015662, 0.978467752911284, 11.7
0.771541125344776, 0.978318135529862, 12.2




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.119842309729228, 0.935168053650729, 9.46666666666667
0.41498944464361, 0.935168053650729, 10.2666666666667
0.584955505025168, 0.953719449279713, 10.8333333333333
0.581031340920878, 0.935742832587569, 10.8333333333333
0.653972663118858, 0.935742832587569, 11.2
0.775645669310791, 0.953719449279713, 11.5666666666667
0.739483475115743, 0.953756004225489, 11.7
0.713069603333422, 0.957748061315714, 11.1333333333333
0.707836411070324, 0.957738888041663, 11.1666666666667
0.589340921355376, 0.958399565927338, 10.8




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.0811734477955679, 0.854323956230548, 9.6
0.419496153525655, 0.889935882073638, 9.4
0.469691878591268, 0.907844590979592, 9.1
0.609851262508253, 0.908404233707062, 9.36666666666667
0.592811112678704, 0.907285258573608, 9.66666666666667
0.65678433169007, 0.907285258573608, 10.2666666666667
0.635531951135464, 0.907285258573608, 10.2666666666667
0.624918098575031, 0.907285258573608, 10.3666666666667
0.585800516331286, 0.907285258573608, 10.3666666666667
0.591062781030176, 0.911189565419941, 10.0333333333333




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.0762427529664918, 0.501258623620537, 10.3333333333333
0.269734879480457, 0.501258623620537, 11.2666666666667
0.330907782913282, 0.501258623620537, 11.4333333333333
0.314628855061334, 0.905077182782833, 11.1
0.372875130266325, 0.905077182782833, 11.5
0.492044087979972, 0.905077182782833, 11.6666666666667
0.577461420412747, 0.958472999895196, 12.2333333333333
0.621171179719926, 0.97908514231196, 12.2333333333333
0.60311503531781, 0.97908514231196, 11.7
0.754507170669133, 0.991866471539271, 12.4666666666667




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.0880523008521976, 0.65460140180061, 9.9
0.428780592288053, 0.6837145223445, 10.6666666666667
0.590647939781022, 0.811362139438762, 10.3666666666667
0.577633956593487, 0.959703771882005, 10.8
0.526825840035214, 0.959703771882005, 10.9666666666667
0.554387843738422, 0.812374061206196, 10.9333333333333
0.609467280637998, 0.94104754186122, 11.1666666666667
0.691700656296578, 0.950516658472833, 11.5333333333333
0.617674022352101, 0.961064784895425, 11.0333333333333
0.617679472892969, 0.950516658472833, 10.7333333333333




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
0.0682390240820023, 0.613048180296939, 10.6
0.348123293952984, 0.858471369294862, 11.9666666666667
0.474905652093495, 0.858471369294862, 12.4333333333333
0.539071006818357, 0.860601850970982, 12.1
0.600645783603327, 0.933633874544782, 12.1666666666667
0.503026083607735, 0.951574058080522, 11.4666666666667
0.609784446196282, 0.951574058080522, 11.5
0.670310472210919, 0.864893833381698, 11.7666666666667
0.642010880896092, 0.915848869669482, 11.6
0.635134863871684, 0.916412951137439, 11.5666666666667




Avg Gen Fitness, Highest Gen Fitness, Avg # of Correct Bits
